BAG:xdxdxd add 1xGiáp tập luyện cấp 3 lydo: Lấy từ body vào hành trang at 03/17/2023 6:00 AM
BAG:xdxdxd add 1xMảnh hồn bông tai lydo: Nhặt từ map at 03/17/2023 6:00 AM
BAG:xdxdxd add 7xĐá lục bảo (old: 6) lydo: Nhặt từ map at 03/17/2023 6:00 AM
BAG:xdxdxd add 49xPháo hoa (old: 44) lydo: Nhặt từ map at 03/17/2023 7:46 AM
BAG:xdxdxd add 50xĐá Saphia (old: 49) lydo: Nhặt từ map at 03/17/2023 7:47 AM
BAG:xdxdxd add 43xĐá lục bảo (old: 42) lydo: Nhặt từ map at 03/17/2023 7:47 AM
BAG:xdxdxd add 54xPháo hoa (old: 49) lydo: Nhặt từ map at 03/17/2023 7:47 AM
BAG:xdxdxd add 34xĐá thạch anh tím (old: 33) lydo: Nhặt từ map at 03/17/2023 7:47 AM
BAG:xdxdxd add 51xĐá Ruby (old: 50) lydo: Nhặt từ map at 03/17/2023 7:47 AM
BAG:xdxdxd add 52xĐá Ruby (old: 51) lydo: Nhặt từ map at 03/17/2023 7:48 AM
BAG:xdxdxd add 59xPháo hoa (old: 54) lydo: Nhặt từ map at 03/17/2023 7:48 AM
BAG:xdxdxd add 64xPháo hoa (old: 59) lydo: Nhặt từ map at 03/17/2023 7:48 AM
BAG:xdxdxd add 69xPháo hoa (old: 64) lydo: Nhặt từ map at 03/17/2023 7:48 AM
BAG:xdxdxd add 35xĐá thạch anh tím (old: 34) lydo: Nhặt từ map at 03/17/2023 7:48 AM
BAG:xdxdxd add 36xĐá thạch anh tím (old: 35) lydo: Nhặt từ map at 03/17/2023 7:49 AM
BAG:xdxdxd add 44xĐá lục bảo (old: 43) lydo: Nhặt từ map at 03/17/2023 7:49 AM
BAG:xdxdxd add 74xPháo hoa (old: 69) lydo: Nhặt từ map at 03/17/2023 7:49 AM
BAG:xdxdxd add 79xPháo hoa (old: 74) lydo: Nhặt từ map at 03/17/2023 7:49 AM
BAG:xdxdxd add 84xPháo hoa (old: 79) lydo: Nhặt từ map at 03/17/2023 7:49 AM
BAG:xdxdxd add 39xĐá Titan (old: 38) lydo: Nhặt từ map at 03/17/2023 7:49 AM
BAG:xdxdxd add 89xPháo hoa (old: 84) lydo: Nhặt từ map at 03/17/2023 7:50 AM
BAG:xdxdxd add 45xĐá lục bảo (old: 44) lydo: Nhặt từ map at 03/17/2023 7:50 AM
BAG:xdxdxd add 51xĐá Saphia (old: 50) lydo: Nhặt từ map at 03/17/2023 7:50 AM
BAG:xdxdxd add 94xPháo hoa (old: 89) lydo: Nhặt từ map at 03/17/2023 7:50 AM
BAG:xdxdxd add 46xĐá lục bảo (old: 45) lydo: Nhặt từ map at 03/17/2023 7:50 AM
BAG:xdxdxd add 37xĐá thạch anh tím (old: 36) lydo: Nhặt từ map at 03/17/2023 7:51 AM
BAG:xdxdxd add 52xĐá Saphia (old: 51) lydo: Nhặt từ map at 03/17/2023 7:51 AM
BAG:xdxdxd add 40xĐá Titan (old: 39) lydo: Nhặt từ map at 03/17/2023 7:51 AM
BAG:xdxdxd add 47xĐá lục bảo (old: 46) lydo: Nhặt từ map at 03/17/2023 7:51 AM
BAG:xdxdxd add 99xPháo hoa (old: 94) lydo: Nhặt từ map at 03/17/2023 7:52 AM
BAG:xdxdxd add 53xĐá Ruby (old: 52) lydo: Nhặt từ map at 03/17/2023 7:52 AM
BAG:xdxdxd add 5xPháo hoa lydo: Nhặt từ map at 03/17/2023 7:52 AM
BAG:xdxdxd add 41xĐá Titan (old: 40) lydo: Nhặt từ map at 03/17/2023 7:52 AM
BAG:xdxdxd add 42xĐá Titan (old: 41) lydo: Nhặt từ map at 03/17/2023 7:53 AM
BAG:xdxdxd add 53xĐá Saphia (old: 52) lydo: Nhặt từ map at 03/17/2023 7:53 AM
BAG:xdxdxd add 38xĐá thạch anh tím (old: 37) lydo: Nhặt từ map at 03/17/2023 7:53 AM
BAG:xdxdxd add 48xĐá lục bảo (old: 47) lydo: Nhặt từ map at 03/17/2023 7:53 AM
BAG:xdxdxd add 10xPháo hoa (old: 5) lydo: Nhặt từ map at 03/17/2023 7:53 AM
BAG:xdxdxd add 54xĐá Ruby (old: 53) lydo: Nhặt từ map at 03/17/2023 7:53 AM
BAG:xdxdxd add 15xPháo hoa (old: 10) lydo: Nhặt từ map at 03/17/2023 7:54 AM
BAG:xdxdxd add 20xPháo hoa (old: 15) lydo: Nhặt từ map at 03/17/2023 7:54 AM
BAG:xdxdxd add 25xPháo hoa (old: 20) lydo: Nhặt từ map at 03/17/2023 7:54 AM
BAG:xdxdxd add 43xNgọc Rồng 6 sao (old: 42) lydo: Nhặt từ map at 03/17/2023 7:54 AM
BAG:xdxdxd add 30xPháo hoa (old: 25) lydo: Nhặt từ map at 03/17/2023 7:54 AM
BAG:xdxdxd add 49xĐá lục bảo (old: 48) lydo: Nhặt từ map at 03/17/2023 7:54 AM
BAG:xdxdxd add 55xĐá Ruby (old: 54) lydo: Nhặt từ map at 03/17/2023 7:54 AM
BAG:xdxdxd add 50xĐá lục bảo (old: 49) lydo: Nhặt từ map at 03/17/2023 7:54 AM
BAG:xdxdxd add 44xNgọc Rồng 6 sao (old: 43) lydo: Nhặt từ map at 03/17/2023 7:55 AM
BAG:xdxdxd add 35xPháo hoa (old: 30) lydo: Nhặt từ map at 03/17/2023 7:56 AM
BAG:xdxdxd add 40xPháo hoa (old: 35) lydo: Nhặt từ map at 03/17/2023 7:56 AM
BAG:xdxdxd add 45xPháo hoa (old: 40) lydo: Nhặt từ map at 03/17/2023 7:57 AM
BAG:xdxdxd add 56xĐá Ruby (old: 55) lydo: Nhặt từ map at 03/17/2023 7:57 AM
BAG:xdxdxd add 50xPháo hoa (old: 45) lydo: Nhặt từ map at 03/17/2023 7:57 AM
BAG:xdxdxd add 39xĐá thạch anh tím (old: 38) lydo: Nhặt từ map at 03/17/2023 7:58 AM
BAG:xdxdxd add 57xĐá Ruby (old: 56) lydo: Nhặt từ map at 03/17/2023 7:58 AM
BAG:xdxdxd add 54xĐá Saphia (old: 53) lydo: Nhặt từ map at 03/17/2023 7:59 AM
BAG:xdxdxd add 55xPháo hoa (old: 50) lydo: Nhặt từ map at 03/17/2023 7:59 AM
BAG:xdxdxd add 60xPháo hoa (old: 55) lydo: Nhặt từ map at 03/17/2023 7:59 AM
BAG:xdxdxd add 65xPháo hoa (old: 60) lydo: Nhặt từ map at 03/17/2023 7:59 AM
BAG:xdxdxd add 70xPháo hoa (old: 65) lydo: Nhặt từ map at 03/17/2023 7:59 AM
BAG:xdxdxd add 75xPháo hoa (old: 70) lydo: Nhặt từ map at 03/17/2023 7:59 AM
BAG:xdxdxd add 80xPháo hoa (old: 75) lydo: Nhặt từ map at 03/17/2023 8:00 AM
BAG:xdxdxd add 85xPháo hoa (old: 80) lydo: Nhặt từ map at 03/17/2023 8:00 AM
BAG:xdxdxd add 43xĐá Titan (old: 42) lydo: Nhặt từ map at 03/17/2023 8:00 AM
BAG:xdxdxd add 55xĐá Saphia (old: 54) lydo: Nhặt từ map at 03/17/2023 8:00 AM
BAG:xdxdxd add 40xĐá thạch anh tím (old: 39) lydo: Nhặt từ map at 03/17/2023 8:01 AM
BAG:xdxdxd add 90xPháo hoa (old: 85) lydo: Nhặt từ map at 03/17/2023 8:01 AM
BAG:xdxdxd add 95xPháo hoa (old: 90) lydo: Nhặt từ map at 03/17/2023 8:01 AM
BAG:xdxdxd add 41xĐá thạch anh tím (old: 40) lydo: Nhặt từ map at 03/17/2023 8:01 AM
BAG:xdxdxd add 1xPháo hoa lydo: Nhặt từ map at 03/17/2023 8:01 AM
BAG:xdxdxd add 99xPháo hoa (old: 95) lydo: Nhặt từ map at 03/17/2023 8:01 AM
BAG:xdxdxd add 51xĐá lục bảo (old: 50) lydo: Nhặt từ map at 03/17/2023 8:02 AM
BAG:xdxdxd add 44xĐá Titan (old: 43) lydo: Nhặt từ map at 03/17/2023 8:02 AM
BAG:xdxdxd add 58xĐá Ruby (old: 57) lydo: Nhặt từ map at 03/17/2023 8:02 AM
BAG:xdxdxd add 42xĐá thạch anh tím (old: 41) lydo: Nhặt từ map at 03/17/2023 8:02 AM
BAG:xdxdxd add 6xPháo hoa (old: 1) lydo: Nhặt từ map at 03/17/2023 8:02 AM
BAG:xdxdxd add 52xĐá lục bảo (old: 51) lydo: Nhặt từ map at 03/17/2023 8:02 AM
BAG:xdxdxd add 45xĐá Titan (old: 44) lydo: Nhặt từ map at 03/17/2023 8:02 AM
BAG:xdxdxd add 11xPháo hoa (old: 6) lydo: Nhặt từ map at 03/17/2023 8:02 AM
BAG:xdxdxd add 53xĐá lục bảo (old: 52) lydo: Nhặt từ map at 03/17/2023 8:02 AM
BAG:xdxdxd add 59xNgọc Rồng 5 sao (old: 58) lydo: Nhặt từ map at 03/17/2023 8:03 AM
BAG:xdxdxd add 16xPháo hoa (old: 11) lydo: Nhặt từ map at 03/17/2023 8:03 AM
BAG:xdxdxd add 54xĐá lục bảo (old: 53) lydo: Nhặt từ map at 03/17/2023 8:03 AM
BAG:xdxdxd add 60xNgọc Rồng 5 sao (old: 59) lydo: Nhặt từ map at 03/17/2023 8:03 AM
BAG:xdxdxd add 46xĐá Titan (old: 45) lydo: Nhặt từ map at 03/17/2023 8:04 AM
BAG:xdxdxd add 21xPháo hoa (old: 16) lydo: Nhặt từ map at 03/17/2023 8:04 AM
BAG:xdxdxd add 26xPháo hoa (old: 21) lydo: Nhặt từ map at 03/17/2023 8:04 AM
BAG:xdxdxd add 31xPháo hoa (old: 26) lydo: Nhặt từ map at 03/17/2023 8:04 AM
BAG:xdxdxd add 36xPháo hoa (old: 31) lydo: Nhặt từ map at 03/17/2023 8:05 AM
BAG:xdxdxd add 43xĐá thạch anh tím (old: 42) lydo: Nhặt từ map at 03/17/2023 8:05 AM
BAG:xdxdxd add 41xPháo hoa (old: 36) lydo: Nhặt từ map at 03/17/2023 8:05 AM
BAG:xdxdxd add 45xNgọc Rồng 6 sao (old: 44) lydo: Nhặt từ map at 03/17/2023 8:05 AM
BAG:xdxdxd add 46xPháo hoa (old: 41) lydo: Nhặt từ map at 03/17/2023 8:06 AM
BAG:xdxdxd add 59xĐá Ruby (old: 58) lydo: Nhặt từ map at 03/17/2023 8:07 AM
BAG:xdxdxd add 47xĐá Titan (old: 46) lydo: Nhặt từ map at 03/17/2023 8:07 AM
BAG:xdxdxd add 60xĐá Ruby (old: 59) lydo: Nhặt từ map at 03/17/2023 8:07 AM
BAG:xdxdxd add 86xCuồng nộ (old: 85) lydo: HQT at 03/17/2023 8:07 AM
BAG:xdxdxd add 31xNgọc Rồng 4 sao (old: 30) lydo: HQT at 03/17/2023 8:07 AM
BAG:xdxdxd add 87xCuồng nộ (old: 86) lydo: HQT at 03/17/2023 8:07 AM
BAG:xdxdxd add 45xPháo hoa (old: 40) lydo: Nhặt từ map at 03/17/2023 8:08 AM
BAG:xdxdxd add 50xPháo hoa (old: 45) lydo: Nhặt từ map at 03/17/2023 8:08 AM
BAG:xdxdxd add 55xPháo hoa (old: 50) lydo: Nhặt từ map at 03/17/2023 8:08 AM
BAG:xdxdxd add 48xĐá Titan (old: 47) lydo: Nhặt từ map at 03/17/2023 8:08 AM
BAG:xdxdxd add 60xPháo hoa (old: 55) lydo: Nhặt từ map at 03/17/2023 8:09 AM
BAG:xdxdxd add 49xĐá Titan (old: 48) lydo: Nhặt từ map at 03/17/2023 8:09 AM
BAG:xdxdxd add 65xPháo hoa (old: 60) lydo: Nhặt từ map at 03/17/2023 8:09 AM
BAG:xdxdxd add 55xĐá lục bảo (old: 54) lydo: Nhặt từ map at 03/17/2023 8:09 AM
BAG:xdxdxd add 61xNgọc Rồng 5 sao (old: 60) lydo: Nhặt từ map at 03/17/2023 8:10 AM
BAG:xdxdxd add 70xPháo hoa (old: 65) lydo: Nhặt từ map at 03/17/2023 8:10 AM
BAG:xdxdxd add 75xPháo hoa (old: 70) lydo: Nhặt từ map at 03/17/2023 8:10 AM
BAG:xdxdxd add 56xĐá lục bảo (old: 55) lydo: Nhặt từ map at 03/17/2023 8:11 AM
BAG:xdxdxd add 56xĐá Saphia (old: 55) lydo: Nhặt từ map at 03/17/2023 8:11 AM
BAG:xdxdxd add 57xĐá Saphia (old: 56) lydo: Nhặt từ map at 03/17/2023 8:11 AM
BAG:xdxdxd add 93xGiáp Xên bọ hung (old: 92) lydo: HQT at 03/17/2023 8:11 AM
BAG:xdxdxd add 62xNgọc Rồng 5 sao (old: 61) lydo: HQT at 03/17/2023 8:11 AM
BAG:xdxdxd add 94xGiáp Xên bọ hung (old: 93) lydo: HQT at 03/17/2023 8:11 AM
BAG:xdxdxd add 46xNgọc Rồng 6 sao (old: 45) lydo: HQT at 03/17/2023 8:11 AM
BAG:xdxdxd add 75xPháo hoa (old: 70) lydo: Nhặt từ map at 03/17/2023 8:11 AM
BAG:xdxdxd add 95xGiáp Xên bọ hung (old: 94) lydo: HQT at 03/17/2023 8:11 AM
BAG:xdxdxd add 32xNgọc Rồng 4 sao (old: 31) lydo: HQT at 03/17/2023 8:11 AM
BAG:xdxdxd add 1xBổ khí lydo: HQT at 03/17/2023 8:11 AM
BAG:xdxdxd add 33xNgọc Rồng 4 sao (old: 32) lydo: HQT at 03/17/2023 8:11 AM
BAG:xdxdxd add 2xBổ khí (old: 1) lydo: HQT at 03/17/2023 8:11 AM
BAG:xdxdxd add 3xBổ khí (old: 2) lydo: HQT at 03/17/2023 8:11 AM
BAG:xdxdxd add 47xNgọc Rồng 6 sao (old: 46) lydo: HQT at 03/17/2023 8:11 AM
BAG:xdxdxd add 63xNgọc Rồng 5 sao (old: 62) lydo: HQT at 03/17/2023 8:11 AM
BAG:xdxdxd add 50xĐá Titan (old: 49) lydo: Nhặt từ map at 03/17/2023 8:11 AM
BAG:xdxdxd add 34xNgọc Rồng 4 sao (old: 33) lydo: HQT at 03/17/2023 8:11 AM
BAG:xdxdxd add 76xBổ huyết (old: 75) lydo: HQT at 03/17/2023 8:11 AM
BAG:xdxdxd add 48xNgọc Rồng 6 sao (old: 47) lydo: HQT at 03/17/2023 8:11 AM
BAG:xdxdxd add 77xBổ huyết (old: 76) lydo: HQT at 03/17/2023 8:11 AM
BAG:xdxdxd add 59xPháo hoa (old: 54) lydo: Nhặt từ map at 03/17/2023 8:12 AM
BAG:xdxdxd add 49xNgọc Rồng 6 sao (old: 48) lydo: Nhặt từ map at 03/17/2023 8:12 AM
BAG:xdxdxd add 44xĐá thạch anh tím (old: 43) lydo: Nhặt từ map at 03/17/2023 8:12 AM
BAG:xdxdxd add 51xĐá Titan (old: 50) lydo: Nhặt từ map at 03/17/2023 8:12 AM
BAG:xdxdxd add 45xĐá thạch anh tím (old: 44) lydo: Nhặt từ map at 03/17/2023 8:12 AM
BAG:xdxdxd add 64xPháo hoa (old: 59) lydo: Nhặt từ map at 03/17/2023 8:12 AM
BAG:xdxdxd add 58xĐá Saphia (old: 57) lydo: Nhặt từ map at 03/17/2023 8:13 AM
BAG:xdxdxd add 69xPháo hoa (old: 64) lydo: Nhặt từ map at 03/17/2023 8:13 AM
BAG:xdxdxd add 59xĐá Saphia (old: 58) lydo: Nhặt từ map at 03/17/2023 8:13 AM
BAG:xdxdxd add 74xPháo hoa (old: 69) lydo: Nhặt từ map at 03/17/2023 8:13 AM
BAG:xdxdxd add 52xĐá Titan (old: 51) lydo: Nhặt từ map at 03/17/2023 8:14 AM
BAG:xdxdxd add 79xPháo hoa (old: 74) lydo: Nhặt từ map at 03/17/2023 8:14 AM
BAG:xdxdxd add 50xNgọc Rồng 6 sao (old: 49) lydo: Nhặt từ map at 03/17/2023 8:15 AM
BAG:xdxdxd add 61xĐá Ruby (old: 60) lydo: Nhặt từ map at 03/17/2023 8:15 AM
BAG:xdxdxd add 57xĐá lục bảo (old: 56) lydo: Nhặt từ map at 03/17/2023 8:16 AM
BAG:xdxdxd add 51xNgọc Rồng 6 sao (old: 50) lydo: Nhặt từ map at 03/17/2023 8:16 AM
BAG:xdxdxd add 62xĐá Ruby (old: 61) lydo: Nhặt từ map at 03/17/2023 8:16 AM
BAG:xdxdxd add 84xPháo hoa (old: 79) lydo: Nhặt từ map at 03/17/2023 8:17 AM
BAG:xdxdxd add 89xPháo hoa (old: 84) lydo: Nhặt từ map at 03/17/2023 8:17 AM
BAG:xdxdxd add 94xPháo hoa (old: 89) lydo: Nhặt từ map at 03/17/2023 8:18 AM
BAG:xdxdxd add 99xPháo hoa (old: 94) lydo: Nhặt từ map at 03/17/2023 8:18 AM
BAG:xdxdxd add 5xPháo hoa lydo: Nhặt từ map at 03/17/2023 8:19 AM
BAG:xdxdxd add 53xĐá Titan (old: 52) lydo: Nhặt từ map at 03/17/2023 8:19 AM
BAG:xdxdxd add 10xPháo hoa (old: 5) lydo: Nhặt từ map at 03/17/2023 8:19 AM
BAG:xdxdxd add 15xPháo hoa (old: 10) lydo: Nhặt từ map at 03/17/2023 8:19 AM
BAG:xdxdxd add 63xĐá Ruby (old: 62) lydo: Nhặt từ map at 03/17/2023 8:19 AM
BAG:xdxdxd add 58xĐá lục bảo (old: 57) lydo: Nhặt từ map at 03/17/2023 8:20 AM
BAG:xdxdxd add 54xĐá Titan (old: 53) lydo: Nhặt từ map at 03/17/2023 8:20 AM
BAG:xdxdxd add 20xPháo hoa (old: 15) lydo: Nhặt từ map at 03/17/2023 8:20 AM
BAG:xdxdxd add 60xĐá Saphia (old: 59) lydo: Nhặt từ map at 03/17/2023 8:20 AM
BAG:xdxdxd add 25xPháo hoa (old: 20) lydo: Nhặt từ map at 03/17/2023 8:20 AM
BAG:xdxdxd add 30xPháo hoa (old: 25) lydo: Nhặt từ map at 03/17/2023 8:20 AM
BAG:xdxdxd add 64xNgọc Rồng 5 sao (old: 63) lydo: Nhặt từ map at 03/17/2023 8:20 AM
BAG:xdxdxd add 59xĐá lục bảo (old: 58) lydo: Nhặt từ map at 03/17/2023 8:20 AM
BAG:xdxdxd add 35xPháo hoa (old: 30) lydo: Nhặt từ map at 03/17/2023 8:21 AM
BAG:xdxdxd add 40xPháo hoa (old: 35) lydo: Nhặt từ map at 03/17/2023 8:21 AM
BAG:xdxdxd add 45xPháo hoa (old: 40) lydo: Nhặt từ map at 03/17/2023 8:21 AM
BAG:xdxdxd add 50xPháo hoa (old: 45) lydo: Nhặt từ map at 03/17/2023 8:21 AM
BAG:xdxdxd add 55xPháo hoa (old: 50) lydo: Nhặt từ map at 03/17/2023 8:21 AM
BAG:xdxdxd add 65xNgọc Rồng 5 sao (old: 64) lydo: Nhặt từ map at 03/17/2023 8:21 AM
BAG:xdxdxd add 64xĐá Ruby (old: 63) lydo: Nhặt từ map at 03/17/2023 8:22 AM
BAG:xdxdxd add 55xĐá Titan (old: 54) lydo: Nhặt từ map at 03/17/2023 8:22 AM
BAG:xdxdxd add 61xĐá Saphia (old: 60) lydo: Nhặt từ map at 03/17/2023 8:22 AM
BAG:xdxdxd add 60xPháo hoa (old: 55) lydo: Nhặt từ map at 03/17/2023 8:22 AM
BAG:xdxdxd add 65xPháo hoa (old: 60) lydo: Nhặt từ map at 03/17/2023 8:22 AM
BAG:xdxdxd add 70xPháo hoa (old: 65) lydo: Nhặt từ map at 03/17/2023 8:22 AM
BAG:xdxdxd add 75xPháo hoa (old: 70) lydo: Nhặt từ map at 03/17/2023 8:23 AM
BAG:xdxdxd add 46xĐá thạch anh tím (old: 45) lydo: Nhặt từ map at 03/17/2023 8:23 AM
BAG:xdxdxd add 56xĐá Titan (old: 55) lydo: Nhặt từ map at 03/17/2023 8:23 AM
BAG:xdxdxd add 80xPháo hoa (old: 75) lydo: Nhặt từ map at 03/17/2023 8:23 AM
BAG:xdxdxd add 85xPháo hoa (old: 80) lydo: Nhặt từ map at 03/17/2023 8:23 AM
BAG:xdxdxd add 60xĐá lục bảo (old: 59) lydo: Nhặt từ map at 03/17/2023 8:24 AM
BAG:xdxdxd add 90xPháo hoa (old: 85) lydo: Nhặt từ map at 03/17/2023 8:25 AM
BAG:xdxdxd add 57xĐá Titan (old: 56) lydo: Nhặt từ map at 03/17/2023 8:25 AM
BAG:xdxdxd add 58xĐá Titan (old: 57) lydo: Nhặt từ map at 03/17/2023 8:25 AM
BAG:xdxdxd add 95xPháo hoa (old: 90) lydo: Nhặt từ map at 03/17/2023 8:26 AM
BAG:xdxdxd add 47xĐá thạch anh tím (old: 46) lydo: Nhặt từ map at 03/17/2023 8:26 AM
BAG:xdxdxd add 61xĐá lục bảo (old: 60) lydo: Nhặt từ map at 03/17/2023 8:26 AM
BAG:xdxdxd add 65xĐá Ruby (old: 64) lydo: Nhặt từ map at 03/17/2023 8:27 AM
BAG:xdxdxd add 66xĐá Ruby (old: 65) lydo: Nhặt từ map at 03/17/2023 8:27 AM
BAG:xdxdxd add 1xPháo hoa lydo: Nhặt từ map at 03/17/2023 8:27 AM
BAG:xdxdxd add 99xPháo hoa (old: 95) lydo: Nhặt từ map at 03/17/2023 8:27 AM
BAG:xdxdxd add 62xĐá Saphia (old: 61) lydo: Nhặt từ map at 03/17/2023 8:27 AM
BAG:xdxdxd add 67xĐá Ruby (old: 66) lydo: Nhặt từ map at 03/17/2023 8:28 AM
BAG:xdxdxd add 59xĐá Titan (old: 58) lydo: Nhặt từ map at 03/17/2023 8:28 AM
BAG:xdxdxd add 62xĐá lục bảo (old: 61) lydo: Nhặt từ map at 03/17/2023 8:28 AM
BAG:xdxdxd add 6xPháo hoa (old: 1) lydo: Nhặt từ map at 03/17/2023 8:28 AM
BAG:xdxdxd add 68xĐá Ruby (old: 67) lydo: Nhặt từ map at 03/17/2023 8:28 AM
BAG:xdxdxd add 11xPháo hoa (old: 6) lydo: Nhặt từ map at 03/17/2023 8:28 AM
BAG:xdxdxd add 63xĐá Saphia (old: 62) lydo: Nhặt từ map at 03/17/2023 8:28 AM
BAG:xdxdxd add 48xĐá thạch anh tím (old: 47) lydo: Nhặt từ map at 03/17/2023 8:28 AM
BAG:xdxdxd add 63xĐá lục bảo (old: 62) lydo: Nhặt từ map at 03/17/2023 8:29 AM
BAG:xdxdxd add 49xĐá thạch anh tím (old: 48) lydo: Nhặt từ map at 03/17/2023 8:29 AM
BAG:xdxdxd add 16xPháo hoa (old: 11) lydo: Nhặt từ map at 03/17/2023 8:29 AM
BAG:xdxdxd add 21xPháo hoa (old: 16) lydo: Nhặt từ map at 03/17/2023 8:29 AM
BAG:xdxdxd add 26xPháo hoa (old: 21) lydo: Nhặt từ map at 03/17/2023 8:29 AM
BAG:xdxdxd add 64xĐá lục bảo (old: 63) lydo: Nhặt từ map at 03/17/2023 8:30 AM
BAG:xdxdxd add 31xPháo hoa (old: 26) lydo: Nhặt từ map at 03/17/2023 8:30 AM
BAG:xdxdxd add 66xNgọc Rồng 5 sao (old: 65) lydo: Nhặt từ map at 03/17/2023 8:31 AM
BAG:xdxdxd add 67xNgọc Rồng 5 sao (old: 66) lydo: HQT at 03/17/2023 8:32 AM
BAG:xdxdxd add 31xPháo hoa (old: 26) lydo: Nhặt từ map at 03/17/2023 8:32 AM
BAG:xdxdxd add 52xNgọc Rồng 6 sao (old: 51) lydo: HQT at 03/17/2023 8:32 AM
BAG:xdxdxd add 4xBổ khí (old: 3) lydo: HQT at 03/17/2023 8:32 AM
BAG:xdxdxd add 57xNgọc Rồng 7 sao (old: 56) lydo: HQT at 03/17/2023 8:32 AM
BAG:xdxdxd add 53xNgọc Rồng 6 sao (old: 52) lydo: HQT at 03/17/2023 8:32 AM
BAG:xdxdxd add 5xBổ khí (old: 4) lydo: HQT at 03/17/2023 8:32 AM
BAG:xdxdxd add 64xĐá Saphia (old: 63) lydo: Nhặt từ map at 03/17/2023 8:32 AM
BAG:xdxdxd add 35xNgọc Rồng 4 sao (old: 34) lydo: HQT at 03/17/2023 8:32 AM
BAG:xdxdxd add 36xNgọc Rồng 4 sao (old: 35) lydo: HQT at 03/17/2023 8:32 AM
BAG:xdxdxd add 68xNgọc Rồng 5 sao (old: 67) lydo: HQT at 03/17/2023 8:32 AM
BAG:xdxdxd add 11xPháo hoa (old: 6) lydo: Nhặt từ map at 03/17/2023 8:32 AM
BAG:xdxdxd add 6xBổ khí (old: 5) lydo: HQT at 03/17/2023 8:32 AM
BAG:xdxdxd add 88xCuồng nộ (old: 87) lydo: HQT at 03/17/2023 8:32 AM
BAG:xdxdxd add 12xPháo hoa (old: 7) lydo: Nhặt từ map at 03/17/2023 8:32 AM
BAG:xdxdxd add 89xCuồng nộ (old: 88) lydo: HQT at 03/17/2023 8:32 AM
BAG:xdxdxd add 78xBổ huyết (old: 77) lydo: HQT at 03/17/2023 8:32 AM
BAG:xdxdxd add 58xNgọc Rồng 7 sao (old: 57) lydo: HQT at 03/17/2023 8:32 AM
BAG:xdxdxd add 69xNgọc Rồng 5 sao (old: 68) lydo: HQT at 03/17/2023 8:33 AM
BAG:xdxdxd add 7xBổ khí (old: 6) lydo: HQT at 03/17/2023 8:33 AM
BAG:xdxdxd add 54xNgọc Rồng 6 sao (old: 53) lydo: HQT at 03/17/2023 8:33 AM
BAG:xdxdxd add 8xBổ khí (old: 7) lydo: HQT at 03/17/2023 8:33 AM
BAG:xdxdxd add 60xĐá Titan (old: 59) lydo: Nhặt từ map at 03/17/2023 8:33 AM
BAG:xdxdxd add 59xNgọc Rồng 7 sao (old: 58) lydo: HQT at 03/17/2023 8:34 AM
BAG:xdxdxd add 84xPháo hoa (old: 79) lydo: Nhặt từ map at 03/17/2023 8:34 AM
BAG:xdxdxd add 65xĐá Saphia (old: 64) lydo: Nhặt từ map at 03/17/2023 8:34 AM
BAG:xdxdxd add 89xPháo hoa (old: 84) lydo: Nhặt từ map at 03/17/2023 8:34 AM
BAG:xdxdxd add 94xPháo hoa (old: 89) lydo: Nhặt từ map at 03/17/2023 8:34 AM
BAG:xdxdxd add 37xNgọc Rồng 4 sao (old: 36) lydo: HQT at 03/17/2023 8:35 AM
BAG:xdxdxd add 60xNgọc Rồng 7 sao (old: 59) lydo: HQT at 03/17/2023 8:35 AM
BAG:xdxdxd add 55xNgọc Rồng 6 sao (old: 54) lydo: HQT at 03/17/2023 8:35 AM
BAG:xdxdxd add 61xNgọc Rồng 7 sao (old: 60) lydo: HQT at 03/17/2023 8:35 AM
BAG:xdxdxd add 90xCuồng nộ (old: 89) lydo: HQT at 03/17/2023 8:35 AM
BAG:xdxdxd add 91xCuồng nộ (old: 90) lydo: HQT at 03/17/2023 8:35 AM
BAG:xdxdxd add 87xPháo hoa (old: 82) lydo: Nhặt từ map at 03/17/2023 8:36 AM
BAG:xdxdxd add 96xGiáp Xên bọ hung (old: 95) lydo: HQT at 03/17/2023 8:37 AM
BAG:xdxdxd add 97xGiáp Xên bọ hung (old: 96) lydo: HQT at 03/17/2023 8:37 AM
BAG:xdxdxd add 9xBổ khí (old: 8) lydo: HQT at 03/17/2023 8:37 AM
BAG:xdxdxd add 66xĐá Saphia (old: 65) lydo: Nhặt từ map at 03/17/2023 8:37 AM
BAG:xdxdxd add 50xĐá thạch anh tím (old: 49) lydo: Nhặt từ map at 03/17/2023 8:37 AM
BAG:xdxdxd add 70xNgọc Rồng 5 sao (old: 69) lydo: Nhặt từ map at 03/17/2023 8:37 AM
BAG:xdxdxd add 67xĐá Saphia (old: 66) lydo: Nhặt từ map at 03/17/2023 8:37 AM
BAG:xdxdxd add 1xMảnh Khủng long mẹ lydo: Nhặt từ map at 03/17/2023 8:38 AM
BAG:xdxdxd add 1xMảnh Thằn lằn bay lydo: Nhặt từ map at 03/17/2023 8:38 AM
BAG:xdxdxd add 61xĐá Titan (old: 60) lydo: Nhặt từ map at 03/17/2023 8:38 AM
